id,brand,category,price,rating,discount,review,image_path,buy
1231,Citrus,Home,263.02,3.4,0.27,I think this Citrus home is good. Price feels fair. Would consider buying again.,images/img_1231.png,1
1232,Delta,Home,126.05,3.0,0.28,I think this Delta home is good. Price feels fair. Would consider buying again.,images/img_1232.png,1
1233,Bravo,Fashion,63.33,3.3,0.26,I think this Bravo fashion is good. Price feels fair. Would consider buying again.,images/img_1233.png,1
1234,Echo,Sports,276.72,2.6,0.16,I think this Echo sports is good. Price feels fair. Would consider buying again.,images/img_1234.png,0
1235,Alpha,Electronics,50.23,4.1,0.12,I think this Alpha electronics is good. Price feels fair. Would consider buying again.,images/img_1235.png,1
1236,Citrus,Sports,55.27,4.2,0.35,I think this Citrus sports is average. Price feels fair. Would consider buying again.,images/img_1236.png,1
1237,Echo,Home,181.11,3.7,0.16,I think this Echo home is great. Price feels fair. Would consider buying again.,images/img_1237.png,1
1238,Alpha,Fashion,78.91,3.8,0.14,I think this Alpha fashion is great. Price feels fair. Would consider buying again.,images/img_1238.png,1
1239,Citrus,Home,195.41,3.1,0.27,I think this Citrus home is poor. Price feels fair. Would consider buying again.,images/img_1239.png,0
1240,Citrus,Home,36.15,4.1,0.27,I think this Citrus home is great. Price feels fair. Would consider buying again.,images/img_1240.png,1
1241,Echo,Beauty,275.81,3.3,0.24,I think this Echo beauty is poor. Price feels fair. Would consider buying again.,images/img_1241.png,0
1242,Echo,Fashion,149.27,5.0,0.1,I think this Echo fashion is average. Price feels fair. Would consider buying again.,images/img_1242.png,1
1243,Bravo,Electronics,44.76,2.3,0.03,I think this Bravo electronics is average. Price feels fair. Would consider buying again.,images/img_1243.png,0
1244,Citrus,Home,86.7,5.0,0.32,I think this Citrus home is terrible. Price feels fair. Would consider buying again.,images/img_1244.png,0
1245,Delta,Fashion,240.55,3.1,0.29,I think this Delta fashion is average. Price feels fair. Would consider buying again.,images/img_1245.png,0
1246,Echo,Sports,22.7,3.8,0.11,I think this Echo sports is poor. Price feels fair. Would consider buying again.,images/img_1246.png,1
1247,Citrus,Beauty,273.29,2.7,0.23,I think this Citrus beauty is average. Price feels fair. Would consider buying again.,images/img_1247.png,0
1248,Delta,Home,55.16,3.0,0.0,I think this Delta home is good. Price feels fair. Would consider buying again.,images/img_1248.png,1
1249,Bravo,Sports,275.74,4.1,0.07,I think this Bravo sports is great. Price feels fair. Would consider buying again.,images/img_1249.png,1
1250,Alpha,Fashion,129.4,3.6,0.13,I think this Alpha fashion is great. Price feels fair. Would consider buying again.,images/img_1250.png,1
1251,Citrus,Sports,33.98,2.7,0.18,I think this Citrus sports is poor. Price feels fair. Would consider buying again.,images/img_1251.png,0
1252,Bravo,Home,42.53,3.6,0.18,I think this Bravo home is average. Price feels fair. Would consider buying again.,images/img_1252.png,1
1253,Bravo,Home,251.52,3.6,0.16,I think this Bravo home is great. Price feels fair. Would consider buying again.,images/img_1253.png,1
1254,Citrus,Fashion,64.27,4.9,0.19,I think this Citrus fashion is poor. Price feels fair. Would consider buying again.,images/img_1254.png,1
1255,Citrus,Home,37.24,5.0,0.0,I think this Citrus home is great. Price feels fair. Would consider buying again.,images/img_1255.png,1
1256,Citrus,Fashion,201.68,5.0,0.17,I think this Citrus fashion is poor. Price feels fair. Would consider buying again.,images/img_1256.png,1
1257,Delta,Electronics,83.14,5.0,0.14,I think this Delta electronics is poor. Price feels fair. Would consider buying again.,images/img_1257.png,1
1258,Echo,Sports,242.12,3.3,0.2,I think this Echo sports is terrible. Price feels fair. Would consider buying again.,images/img_1258.png,0
1259,Alpha,Fashion,173.96,3.8,0.36,I think this Alpha fashion is poor. Price feels fair. Would consider buying again.,images/img_1259.png,0
1260,Echo,Electronics,96.85,2.9,0.36,I think this Echo electronics is poor. Price feels fair. Would consider buying again.,images/img_1260.png,0
1261,Delta,Sports,219.12,5.0,0.1,I think this Delta sports is great. Price feels fair. Would consider buying again.,images/img_1261.png,1
1262,Alpha,Beauty,192.04,4.2,0.02,I think this Alpha beauty is great. Price feels fair. Would consider buying again.,images/img_1262.png,1
1263,Bravo,Home,115.53,5.0,0.22,I think this Bravo home is good. Price feels fair. Would consider buying again.,images/img_1263.png,1
1264,Echo,Fashion,149.32,3.1,0.37,I think this Echo fashion is great. Price feels fair. Would consider buying again.,images/img_1264.png,1
1265,Bravo,Electronics,218.83,5.0,0.35,I think this Bravo electronics is good. Price feels fair. Would consider buying again.,images/img_1265.png,1
1266,Bravo,Home,214.25,3.4,0.17,I think this Bravo home is average. Price feels fair. Would consider buying again.,images/img_1266.png,0
1267,Alpha,Fashion,65.07,3.9,0.29,I think this Alpha fashion is great. Price feels fair. Would consider buying again.,images/img_1267.png,1
1268,Bravo,Sports,77.87,3.9,0.24,I think this Bravo sports is poor. Price feels fair. Would consider buying again.,images/img_1268.png,1
1269,Delta,Electronics,79.51,3.3,0.28,I think this Delta electronics is great. Price feels fair. Would consider buying again.,images/img_1269.png,1
1270,Delta,Fashion,270.09,3.3,0.25,I think this Delta fashion is good. Price feels fair. Would consider buying again.,images/img_1270.png,1
1271,Delta,Fashion,248.11,3.3,0.18,I think this Delta fashion is great. Price feels fair. Would consider buying again.,images/img_1271.png,1
1272,Echo,Beauty,211.38,4.4,0.12,I think this Echo beauty is average. Price feels fair. Would consider buying again.,images/img_1272.png,1
1273,Alpha,Home,165.76,4.7,0.19,I think this Alpha home is poor. Price feels fair. Would consider buying again.,images/img_1273.png,0
1274,Echo,Beauty,255.06,4.1,0.33,I think this Echo beauty is great. Price feels fair. Would consider buying again.,images/img_1274.png,1
1275,Alpha,Beauty,177.82,3.0,0.13,I think this Alpha beauty is great. Price feels fair. Would consider buying again.,images/img_1275.png,1
1276,Citrus,Home,274.62,2.8,0.27,I think this Citrus home is great. Price feels fair. Would consider buying again.,images/img_1276.png,1
1277,Delta,Sports,69.71,4.2,0.34,I think this Delta sports is average. Price feels fair. Would consider buying again.,images/img_1277.png,1
1278,Bravo,Electronics,196.22,4.3,0.28,I think this Bravo electronics is poor. Price feels fair. Would consider buying again.,images/img_1278.png,0
1279,Citrus,Home,224.36,4.5,0.0,I think this Citrus home is good. Price feels fair. Would consider buying again.,images/img_1279.png,1
1280,Echo,Sports,219.91,3.0,0.25,I think this Echo sports is good. Price feels fair. Would consider buying again.,images/img_1280.png,1
1281,Delta,Beauty,153.47,3.3,0.0,I think this Delta beauty is good. Price feels fair. Would consider buying again.,images/img_1281.png,1
1282,Delta,Home,168.15,4.4,0.4,I think this Delta home is poor. Price feels fair. Would consider buying again.,images/img_1282.png,1
1283,Bravo,Fashion,266.69,2.8,0.03,I think this Bravo fashion is great. Price feels fair. Would consider buying again.,images/img_1283.png,1
1284,Bravo,Beauty,225.95,3.4,0.11,I think this Bravo beauty is great. Price feels fair. Would consider buying again.,images/img_1284.png,1
1285,Alpha,Sports,66.76,2.1,0.01,I think this Alpha sports is good. Price feels fair. Would consider buying again.,images/img_1285.png,1
1286,Alpha,Home,240.23,4.6,0.15,I think this Alpha home is average. Price feels fair. Would consider buying again.,images/img_1286.png,1
1287,Alpha,Fashion,85.06,2.8,0.17,I think this Alpha fashion is poor. Price feels fair. Would consider buying again.,images/img_1287.png,0
1288,Citrus,Sports,236.48,2.7,0.2,I think this Citrus sports is average. Price feels fair. Would consider buying again.,images/img_1288.png,0
1289,Echo,Electronics,264.67,5.0,0.21,I think this Echo electronics is average. Price feels fair. Would consider buying again.,images/img_1289.png,1
1290,Alpha,Electronics,118.82,5.0,0.35,I think this Alpha electronics is average. Price feels fair. Would consider buying again.,images/img_1290.png,1
1291,Delta,Fashion,18.42,5.0,0.55,I think this Delta fashion is good. Price feels fair. Would consider buying again.,images/img_1291.png,1
1292,Echo,Home,133.99,4.8,0.0,I think this Echo home is good. Price feels fair. Would consider buying again.,images/img_1292.png,1
1293,Bravo,Beauty,133.8,4.6,0.16,I think this Bravo beauty is average. Price feels fair. Would consider buying again.,images/img_1293.png,1
1294,Alpha,Home,218.16,4.7,0.04,I think this Alpha home is good. Price feels fair. Would consider buying again.,images/img_1294.png,1
1295,Alpha,Sports,207.97,3.2,0.21,I think this Alpha sports is great. Price feels fair. Would consider buying again.,images/img_1295.png,1
1296,Echo,Beauty,219.63,3.7,0.0,I think this Echo beauty is good. Price feels fair. Would consider buying again.,images/img_1296.png,1
1297,Alpha,Sports,216.05,4.0,0.32,I think this Alpha sports is average. Price feels fair. Would consider buying again.,images/img_1297.png,1
1298,Alpha,Home,226.39,4.8,0.41,I think this Alpha home is great. Price feels fair. Would consider buying again.,images/img_1298.png,1
1299,Alpha,Fashion,11.91,4.0,0.0,I think this Alpha fashion is great. Price feels fair. Would consider buying again.,images/img_1299.png,1
1300,Bravo,Home,251.65,3.5,0.08,I think this Bravo home is poor. Price feels fair. Would consider buying again.,images/img_1300.png,0
1301,Bravo,Home,128.14,3.7,0.06,I think this Bravo home is average. Price feels fair. Would consider buying again.,images/img_1301.png,0
1302,Citrus,Beauty,161.05,4.1,0.27,I think this Citrus beauty is great. Price feels fair. Would consider buying again.,images/img_1302.png,1
1303,Delta,Beauty,11.89,4.1,0.21,I think this Delta beauty is average. Price feels fair. Would consider buying again.,images/img_1303.png,1
1304,Delta,Home,276.72,4.4,0.16,I think this Delta home is great. Price feels fair. Would consider buying again.,images/img_1304.png,1
1305,Alpha,Electronics,156.46,4.6,0.13,I think this Alpha electronics is terrible. Price feels fair. Would consider buying again.,images/img_1305.png,0
1306,Echo,Fashion,164.75,4.7,0.41,I think this Echo fashion is great. Price feels fair. Would consider buying again.,images/img_1306.png,1
1307,Alpha,Sports,63.2,5.0,0.14,I think this Alpha sports is great. Price feels fair. Would consider buying again.,images/img_1307.png,1
1308,Alpha,Home,42.5,2.9,0.1,I think this Alpha home is average. Price feels fair. Would consider buying again.,images/img_1308.png,1
1309,Delta,Home,203.1,3.9,0.35,I think this Delta home is great. Price feels fair. Would consider buying again.,images/img_1309.png,1
1310,Alpha,Electronics,290.46,2.1,0.3,I think this Alpha electronics is poor. Price feels fair. Would consider buying again.,images/img_1310.png,0
1311,Alpha,Home,33.97,4.1,0.64,I think this Alpha home is good. Price feels fair. Would consider buying again.,images/img_1311.png,1
1312,Citrus,Fashion,226.58,3.8,0.0,I think this Citrus fashion is average. Price feels fair. Would consider buying again.,images/img_1312.png,0
1313,Alpha,Electronics,229.69,3.1,0.41,I think this Alpha electronics is great. Price feels fair. Would consider buying again.,images/img_1313.png,1
1314,Bravo,Beauty,91.13,4.2,0.34,I think this Bravo beauty is good. Price feels fair. Would consider buying again.,images/img_1314.png,1
1315,Delta,Sports,176.31,3.6,0.05,I think this Delta sports is great. Price feels fair. Would consider buying again.,images/img_1315.png,1
1316,Alpha,Home,199.24,5.0,0.08,I think this Alpha home is poor. Price feels fair. Would consider buying again.,images/img_1316.png,1
1317,Bravo,Electronics,31.77,4.5,0.23,I think this Bravo electronics is good. Price feels fair. Would consider buying again.,images/img_1317.png,1
1318,Delta,Home,277.42,5.0,0.21,I think this Delta home is poor. Price feels fair. Would consider buying again.,images/img_1318.png,1
1319,Delta,Fashion,34.12,3.1,0.46,I think this Delta fashion is average. Price feels fair. Would consider buying again.,images/img_1319.png,1
1320,Bravo,Electronics,92.23,3.3,0.01,I think this Bravo electronics is great. Price feels fair. Would consider buying again.,images/img_1320.png,1
1321,Alpha,Beauty,120.37,4.4,0.29,I think this Alpha beauty is great. Price feels fair. Would consider buying again.,images/img_1321.png,1
1322,Echo,Fashion,17.45,4.3,0.23,I think this Echo fashion is poor. Price feels fair. Would consider buying again.,images/img_1322.png,1
1323,Delta,Beauty,181.95,5.0,0.12,I think this Delta beauty is average. Price feels fair. Would consider buying again.,images/img_1323.png,1
1324,Citrus,Sports,83.93,3.4,0.29,I think this Citrus sports is great. Price feels fair. Would consider buying again.,images/img_1324.png,1
1325,Bravo,Fashion,80.87,3.2,0.3,I think this Bravo fashion is terrible. Price feels fair. Would consider buying again.,images/img_1325.png,0
1326,Alpha,Fashion,67.25,4.2,0.0,I think this Alpha fashion is good. Price feels fair. Would consider buying again.,images/img_1326.png,1
1327,Alpha,Home,165.84,3.6,0.26,I think this Alpha home is average. Price feels fair. Would consider buying again.,images/img_1327.png,1
1328,Alpha,Sports,109.24,3.6,0.44,I think this Alpha sports is poor. Price feels fair. Would consider buying again.,images/img_1328.png,0
1329,Echo,Sports,202.07,5.0,0.26,I think this Echo sports is great. Price feels fair. Would consider buying again.,images/img_1329.png,1
1330,Citrus,Sports,185.81,3.4,0.0,I think this Citrus sports is good. Price feels fair. Would consider buying again.,images/img_1330.png,1
1331,Echo,Electronics,239.3,5.0,0.2,I think this Echo electronics is good. Price feels fair. Would consider buying again.,images/img_1331.png,1
